NO,JARINGAN PENGAMATAN,NO STASIUN,LINTANG,BUJUR,DESA,KECAMATAN,KAB/KOTA,PROVINSI,JARINGAN
7131,Pos Hujan,53100602a,-8.53,120.53,,,Kab. Manggarai,Nusa Tenggara Timur,PHOBS
7132,Pos Hujan,53101401a,-8.54384,120.42894,,,Kab. Manggarai,Nusa Tenggara Timur,PHOBS
7133,Pos Hujan,53190603a,-8.75841,120.67219,,,Kab. Manggarai Timur,Nusa Tenggara Timur,PHOBS
7134,Pos Hujan,53190302a,-8.315,120.522,,,Kab. Manggarai Timur,Nusa Tenggara Timur,PHOBS
7135,Pos Hujan,53190701a,-8.604,120.523,,,Kab. Manggarai Timur,Nusa Tenggara Timur,PHOBS
7136,Pos Hujan,53160701a,-8.598,121.174,,,Kab. Nagekeo,Nusa Tenggara Timur,PHOBS
7137,Pos Hujan,53090701a,-8.52,121.05,,,Kab. Ngada,Nusa Tenggara Timur,PHOBS
7138,Pos Hujan,92120101a,-1.305,133.92451,,,Kab. Pegunungan Arfak,Papua Barat,PHOBS
7139,Pos Hujan,81012401a,-3.04835,130.03359,,,Kab. Maluku Tengah,Maluku,PHOBS
7140,Pos Hujan,53070202a,-8.68,122.01,,,Kab. Sikka,Nusa Tenggara Timur,PHOBS
7141,Pos Hujan,53121501a,-9.55,119.45,,,Kab. Sumba Barat,Nusa Tenggara Timur,PHOBS
7142,Pos Hujan,53180902a,-9.41,119.21,,,Kab. Sumba Barat Daya,Nusa Tenggara Timur,PHOBS
7143,Pos Hujan,53111002a,-10.09,120.64,,,Kab. Sumba Timur,Nusa Tenggara Timur,PHOBS
7144,Pos Hujan,53022101a,-9.799,124.465,,,Kab. Timor Tengah Selatan,Nusa Tenggara Timur,PHOBS
7145,Pos Hujan,53022701a,-9.916,124.248,,,Kab. Timor Tengah Selatan,Nusa Tenggara Timur,PHOBS
7146,Pos Hujan,53030501a,-9.48,124.48,,,Kab. Timor Tengah Utara,Nusa Tenggara Timur,PHOBS
7147,Pos Hujan,53041003a,-9.65,124.902,,,Kab. Malaka,Nusa Tenggara Timur,PHOBS
7148,Pos Hujan,53101402a,-8.49,120.4,,,Kab. Manggarai,Nusa Tenggara Timur,PHOBS
7149,Pos Hujan,53100303a,-8.57558,120.38682,,,Kab. Manggarai,Nusa Tenggara Timur,PHOBS
7150,Pos Hujan,53100102a,-8.53,120.1997,,,Kab. Manggarai,Nusa Tenggara Timur,PHOBS
7151,Pos Hujan,53160302a,-8.46,121.12,,,Kab. Nagekeo,Nusa Tenggara Timur,PHOBS
7152,Pos Hujan,53160303a,-8.82294,121.16483,,,Kab. Nagekeo,Nusa Tenggara Timur,PHOBS
7153,Pos Hujan,53160502a,-8.62889,121.50167,,,Kab. Nagekeo,Nusa Tenggara Timur,PHOBS
7154,Pos Hujan,53091801a,-8.53,121.05,,,Kab. Ngada,Nusa Tenggara Timur,PHOBS
7155,Pos Hujan,53200503a,-10.57583,121.74222,,,Kab. Sabu Raijua,Nusa Tenggara Timur,PHOBS
7156,Pos Hujan,53200401a,-10.58389,121.90528,,,Kab. Sabu Raijua,Nusa Tenggara Timur,PHOBS
7157,Pos Hujan,53200602a,-10.60991,121.60574,,,Kab. Sabu Raijua,Nusa Tenggara Timur,PHOBS
7158,Pos Hujan,53200102a,-10.52918,121.80614,,,Kab. Sabu Raijua,Nusa Tenggara Timur,PHOBS
7159,Pos Hujan,53200201a,-10.49638,121.93034,,,Kab. Sabu Raijua,Nusa Tenggara Timur,PHOBS
7160,Pos Hujan,53200202a,-10.43422,121.92116,,,Kab. Sabu Raijua,Nusa Tenggara Timur,PHOBS
7161,Pos Hujan,53200203a,-10.52,121.93139,,,Kab. Sabu Raijua,Nusa Tenggara Timur,PHOBS
7162,Pos Hujan,53070201a,-8.71045,122.07701,,,Kab. Sikka,Nusa Tenggara Timur,PHOBS
7163,Pos Hujan,53070701a,-8.67923,122.2132,,,Kab. Sikka,Nusa Tenggara Timur,PHOBS
7164,Pos Hujan,53121503a,-9.63277,119.44582,,,Kab. Sumba Barat,Nusa Tenggara Timur,PHOBS
7165,Pos Hujan,53110204a,-9.49,120.001,,,Kab. Sumba Timur,Nusa Tenggara Timur,PHOBS
7166,Pos Hujan,53110307a,-9.61124,119.88894,,,Kab. Sumba Timur,Nusa Tenggara Timur,PHOBS
7167,Pos Hujan,53111502a,-10.07296,120.20913,,,Kab. Sumba Timur,Nusa Tenggara Timur,PHOBS
7168,Pos Hujan,53023101a,-9.65544,124.26276,,,Kab. Timor Tengah Selatan,Nusa Tenggara Timur,PHOBS
7169,Pos Hujan,21010702a,1.19528,104.42028,,,Kab. Bintan,Kep. Riau,PHOBS
7170,Pos Hujan,21020101a,0.76771,103.70863,,,Kab. Karimun,Kep. Riau,PHOBS
7171,Pos Hujan,21720401a,0.86102,104.4922,,,Kota Tanjung Pinang,Kep. Riau,PHOBS
7172,Pos Hujan,21710301a,1.1043,104.0417,,,Kota Batam,Kep. Riau,PHOBS
7173,Pos Hujan,52020403a,-8.56056,116.09389,,,Kab. Lombok Tengah,Nusa Tenggara Barat,PHOBS
7174,Pos Hujan,52020502a,-8.85669,116.15426,,,Kab. Lombok Tengah,Nusa Tenggara Barat,PHOBS
7175,Pos Hujan,52021001a,-8.73153,116.31167,,,Kab. Lombok Tengah,Nusa Tenggara Barat,PHOBS
7176,Pos Hujan,52030101a,-8.7325,116.45247,,,Kab. Lombok Timur,Nusa Tenggara Barat,PHOBS
7177,Pos Hujan,52031201a,-8.57577,116.45465,,,Kab. Lombok Timur,Nusa Tenggara Barat,PHOBS
7178,Pos Hujan,52031701a,-8.69444,116.56944,,,Kab. Lombok Timur,Nusa Tenggara Barat,PHOBS
7179,Pos Hujan,52040702a,-8.57266,117.31953,,,Kab. Sumbawa,Nusa Tenggara Barat,PHOBS
7180,Pos Hujan,52041701a,-8.535,116.96528,,,Kab. Sumbawa,Nusa Tenggara Barat,PHOBS
7181,Pos Hujan,52042101a,-8.41958,117.24761,,,Kab. Sumbawa,Nusa Tenggara Barat,PHOBS
7182,Pos Hujan,52042801a,-8.76961,117.17933,,,Kab. Sumbawa,Nusa Tenggara Barat,PHOBS
7183,Pos Hujan,52050201a,-8.5,118.24,,,Kab. Dompu,Nusa Tenggara Barat,PHOBS
7184,Pos Hujan,52050601a,-8.2267,117.7233,,,Kab. Dompu,Nusa Tenggara Barat,PHOBS
7185,Pos Hujan,52060802a,-8.5,118.54,,,Kab. Bima,Nusa Tenggara Barat,PHOBS
7186,Pos Hujan,52061101a,-8.69,118.76,,,Kab. Bima,Nusa Tenggara Barat,PHOBS
7187,Pos Hujan,52061401a,-8.16,118.0,,,Kab. Bima,Nusa Tenggara Barat,PHOBS
7188,Pos Hujan,52070202a,-8.75591,116.8542,,,Kab. Sumbawa Barat,Nusa Tenggara Barat,PHOBS
7189,Pos Hujan,52070501a,-8.69652,116.99105,,,Kab. Sumbawa Barat,Nusa Tenggara Barat,PHOBS
7190,Pos Hujan,52070701a,-8.77304,116.86919,,,Kab. Sumbawa Barat,Nusa Tenggara Barat,PHOBS
7191,Pos Hujan,52070801a,-8.9109,116.76184,,,Kab. Sumbawa Barat,Nusa Tenggara Barat,PHOBS
7192,Pos Hujan,52080301a,-8.318,116.28516,,,Kab. Lombok Utara,Nusa Tenggara Barat,PHOBS
7193,Pos Hujan,72081501a,-1.012,120.4,,,Kab. Parigi Moutong,Sulawesi Tengah,PHOBS
7194,Pos Hujan,72010403a,-0.8165,122.869,,,Kab. Banggai,Sulawesi Tengah,PHOBS
7195,Pos Hujan,72032702a,-0.70803,119.76431,,,Kab. Donggala,Sulawesi Tengah,PHOBS
7196,Pos Hujan,15021501a,-1.79,102.43,,,Kab. Merangin,Jambi,PHOBS
7197,Pos Hujan,15021802a,-2.484,101.736,,,Kab. Merangin,Jambi,PHOBS
7198,Pos Hujan,15022401a,-2.297,102.194,,,Kab. Merangin,Jambi,PHOBS
7199,Pos Hujan,34021003a,-7.95194,110.37833,,,Kab. Bantul,DI Yogyakarta,PHOBS
7200,Pos Hujan,34021403a,-7.858,110.43497,,,Kab. Bantul,DI Yogyakarta,PHOBS
7201,Pos Hujan,34041402a,-7.73425,110.30103,,,Kab. Sleman,DI Yogyakarta,PHOBS
7202,Pos Hujan,91010132a,-8.52019,140.41568,,,Kab. Merauke,Papua,PHOBS
7203,Pos Hujan,21020302a,1.0471,103.3953,,,Kab. Karimun,Kep. Riau,PHOBS
7204,Pos Hujan,21050101a,3.2165,106.2185,,,Kab. Kepulauan Anambas,Kep. Riau,PHOBS
7205,Pos Hujan,92010702a,-0.953,131.32,,,Kab. Sorong,Papua Barat,PHOBS
7206,Pos Hujan,74710202a,-3.9578,122.62,,,Kota Kendari,Sulawesi Tenggara,PHOBS
7207,Pos Hujan,61020101a,0.36415,108.95526,,,Kab. Mempawah,Kalimantan Barat,PHOBS
7208,Pos Hujan,34040602a,-7.73117,110.35369,,,Kab. Sleman,DI Yogyakarta,PHOBS
7209,Pos Hujan,81060602a,-3.4465,128.53439,,,Kab. Seram Bagian Barat,Maluku,PHOBS
7210,Pos Hujan,63020702a,-3.11541,116.183,,,Kab. Kotabaru,Kalimantan Selatan,PHOBS
7211,Pos Hujan,62020504a,-2.55,112.93,,,Kab. Kotawaringin Timur,Kalimantan Tengah,PHOBS
7212,Pos Hujan,32020703a,-7.15412,106.67012,,,Kab. Sukabumi,Jawa Barat,PHOBS
7213,Pos Hujan,81012001a,-2.798,129.043,,,Kab. Maluku Tengah,Maluku,PHOBS
7214,Pos Hujan,81051201a,-3.025,130.135,,,Kab. Seram Bagian Timur,Maluku,PHOBS
7215,Pos Hujan,81050601a,-3.554,130.853,,,Kab. Seram Bagian Timur,Maluku,PHOBS
7216,Pos Hujan,13020403f,-0.98,100.78,,,Kab. Solok,Sumatera Barat,PHOBS
7217,Pos Hujan,17022401e,-3.36083,102.44028,,,Kab. Rejang Lebong,Bengkulu,PHOBS
7218,Pos Hujan,75031801a,0.50611,123.42917,,,Kab. Bone Bolango,Gorontalo,PHOBS
7219,Pos Hujan,75011601a,0.6356,122.7323,,,Kab. Gorontalo,Gorontalo,PHOBS
7220,Pos Hujan,53112101a,-10.17722,120.35028,,,Kab. Sumba Timur,Nusa Tenggara Timur,PHOBS
7221,Pos Hujan,53160602a,-8.85,121.29,,,Kab. Nagekeo,Nusa Tenggara Timur,PHOBS
7222,Pos Hujan,73051001a,-5.5,119.29361,,,Kab. Takalar,Sulawesi Selatan,PHOBS
7223,Pos Hujan,64720502a,-0.37,117.25,,,Kota Samarinda,Kalimantan Timur,PHOBS
7224,Pos Hujan,64030902a,2.1796,117.2088,,,Kab. Berau,Kalimantan Timur,PHOBS
7225,Pos Hujan,64020203a,-0.5034,117.0145,,,Kab. Kutai Kertanegara,Kalimantan Timur,PHOBS
7226,Pos Hujan,31720603a,-6.17,106.91,,,Kota Adm. Jakarta Utara,DKI Jakarta,PHOBS
7227,Pos Hujan,31730801a,-6.17,106.73,,,Kota Adm. Jakarta Barat,DKI Jakarta,PHOBS
7228,Pos Hujan,31720602a,-6.16833,106.8825,,,Kota Adm. Jakarta Utara,DKI Jakarta,PHOBS
7229,Pos Hujan,31750601a,-6.18,106.96,,,Kota Adm. Jakarta Timur,DKI Jakarta,PHOBS
7230,Pos Hujan,91030902a,-2.678,140.02697,,,Kab. Jayapura,Papua,PHOBS
7231,Pos Hujan,91060301a,-1.1412,136.2541,,,Kab. Biak Numfor,Papua,PHOBS
7232,Pos Hujan,91060201a,-0.8972,136.0265,,,Kab. Biak Numfor,Papua,PHOBS
7233,Pos Hujan,91010401a,-7.98605,138.8346,,,Kab. Merauke,Papua,PHOBS
7234,Pos Hujan,91010801a,-8.41779,140.9977,,,Kab. Merauke,Papua,PHOBS
7235,Pos Hujan,91010901a,-7.32521,140.6628,,,Kab. Merauke,Papua,PHOBS
7236,Pos Hujan,91011701a,-8.18231,140.12265,,,Kab. Merauke,Papua,PHOBS
7237,Pos Hujan,91010201a,-7.40594,140.5917,,,Kab. Merauke,Papua,PHOBS
7238,Pos Hujan,91011402a,-8.3485,140.2566,,,Kab. Merauke,Papua,PHOBS
7239,Pos Hujan,91160201a,-5.87889,140.70611,,,Kab. Boven Digoel,Papua,PHOBS
7240,Pos Hujan,51080802e,-8.08005,115.20678,,,Kab. Buleleng,Bali,PHOBS
7241,Pos Hujan,51080201e,-8.19095,114.95205,,,Kab. Buleleng,Bali,PHOBS
7242,Pos Hujan,51040102e,-8.60173,115.2651,,,Kab. Gianyar,Bali,PHOBS
7243,Pos Hujan,51070103e,-8.41592,115.42007,,,Kab. Karangasem,Bali,PHOBS
7244,Pos Hujan,51050401e,-8.54275,115.44357,,,Kab. Klungkung,Bali,PHOBS
7245,Pos Hujan,51020903f,-8.26,115.16,,,Kab. Tabanan,Bali,PHOBS
7246,Pos Hujan,51020803d,-8.46098,115.1384,,,Kab. Tabanan,Bali,PHOBS
7247,Pos Hujan,15050201a,-1.4649,103.5058,,,Kab. Muaro Jambi,Jambi,PHOBS
7248,Pos Hujan,15030802a,-2.28117,102.60025,,,Kab. Sarolangun,Jambi,PHOBS
7249,Pos Hujan,15060302a,-0.8508,103.2144,,,Kab. Tanjung Jabung Barat,Jambi,PHOBS
7250,Pos Hujan,15070703a,-1.46583,103.80556,,,Kab. Tanjung Jabung Timur,Jambi,PHOBS
7251,Pos Hujan,15090102a,-1.468,102.359,,,Kab. Tebo,Jambi,PHOBS
7252,Pos Hujan,15081302a,-1.508,102.1103,,,Kab. Bungo,Jambi,PHOBS
7253,Pos Hujan,15720102a,-2.0668,101.3869,,,Kota Sungai Penuh,Jambi,PHOBS
7254,Pos Hujan,15720103a,-2.07,101.38,,,Kota Sungai Penuh,Jambi,PHOBS
7255,Pos Hujan,15040303a,-1.7368,103.2803,,,Kab. Batanghari,Jambi,PHOBS
7256,Pos Hujan,74062201a,-4.49225,121.7639,,,Kab. Bombana,Sulawesi Tenggara,PHOBS
7257,Pos Hujan,74042801a,-5.41667,122.93333,,,Kab. Buton,Sulawesi Tenggara,PHOBS
7258,Pos Hujan,74100303a,-4.77917,122.98833,,,Kab. Buton Utara,Sulawesi Tenggara,PHOBS
7259,Pos Hujan,74080402a,-3.6676,121.0259,,,Kab. Kolaka Utara,Sulawesi Tenggara,PHOBS
7260,Pos Hujan,74120102a,-4.032,122.99083,,,Kab. Konawe Kepulauan,Sulawesi Tenggara,PHOBS
7261,Pos Hujan,74091301a,-3.23889,122.15056,,,Kab. Konawe Utara,Sulawesi Tenggara,PHOBS
7262,Pos Hujan,74090301a,-3.2924,122.233,,,Kab. Konawe Utara,Sulawesi Tenggara,PHOBS
7263,Pos Hujan,74032002a,-4.86417,122.63639,,,Kab. Muna,Sulawesi Tenggara,PHOBS
7264,Pos Hujan,74130102a,-4.76111,122.53,,,Kab. Muna Barat,Sulawesi Tenggara,PHOBS
7265,Pos Hujan,35100701e,-8.3648,114.2297,,,Kab. Banyuwangi,Jawa Timur,PHOBS
7266,Pos Hujan,35101302a,-8.3583,114.2898,,,Kab. Banyuwangi,Jawa Timur,PHOBS
7267,Pos Hujan,35111704e,-7.9186,113.6992,,,Kab. Bondowoso,Jawa Timur,PHOBS
7268,Pos Hujan,35071802e,-7.931,112.713,,,Kab. Malang,Jawa Timur,PHOBS
7269,Pos Hujan,35072603e,-7.409,111.3716,,,Kab. Malang,Jawa Timur,PHOBS
7270,Pos Hujan,35790104e,-7.84306,112.52806,,,Kota Batu,Jawa Timur,PHOBS
7271,Pos Hujan,35071102e,-8.20025,112.45029,,,Kab. Malang,Jawa Timur,PHOBS
7272,Pos Hujan,35181605a,-7.48,111.849,,,Kab. Nganjuk,Jawa Timur,PHOBS
7273,Pos Hujan,35010402e,-8.2113,111.0846,,,Kab. Pacitan,Jawa Timur,PHOBS
7274,Pos Hujan,35140102e,-7.7052,113.9724,,,Kab. Pasuruan,Jawa Timur,PHOBS
7275,Pos Hujan,35030603f,-8.0956,111.8106,,,Kab. Trenggalek,Jawa Timur,PHOBS
7276,Pos Hujan,35080404e,-8.22301,113.14767,,,Kab. Lumajang,Jawa Timur,PHOBS
7277,Pos Hujan,35010302a,-8.08728,111.09369,,,Kab. Pacitan,Jawa Timur,PHOBS
7278,Pos Hujan,33150405a,-7.16347,110.90275,,,Kab. Grobogan,Jawa Tengah,PHOBS
7279,Pos Hujan,33231401a,-7.33639,110.15028,,,Kab. Temanggung,Jawa Tengah,PHOBS
7280,Pos Hujan,33231402a,-7.35627,110.12043,,,Kab. Temanggung,Jawa Tengah,PHOBS
7281,Pos Hujan,33201301a,-6.72616,110.71658,,,Kab. Jepara,Jawa Tengah,PHOBS
7282,Pos Hujan,33160907a,-6.99472,111.40889,,,Kab. Blora,Jawa Tengah,PHOBS
7283,Pos Hujan,82070402a,2.05,128.32,,,Kab. Pulau Morotai,Maluku Utara,PHOBS
7284,Pos Hujan,31750602a,-6.19348,106.9389,,,Kota Adm. Jakarta Timur,DKI Jakarta,PHOBS
7285,Pos Hujan,31750603a,-6.21322,106.94393,,,Kota Adm. Jakarta Timur,DKI Jakarta,PHOBS
7286,Pos Hujan,31750803a,-6.24066,106.87818,,,Kota Adm. Jakarta Timur,DKI Jakarta,PHOBS
7287,Pos Hujan,31750903a,-6.31298,106.88252,,,Kota Adm. Jakarta Timur,DKI Jakarta,PHOBS
7288,Pos Hujan,31751003a,-6.30371,106.89879,,,Kota Adm. Jakarta Timur,DKI Jakarta,PHOBS
7289,Pos Hujan,31740103a,-6.21828,106.8617,,,Kota Adm. Jakarta Selatan,DKI Jakarta,PHOBS
7290,Pos Hujan,31740802a,-6.26491,106.82669,,,Kota Adm. Jakarta Selatan,DKI Jakarta,PHOBS
7291,Pos Hujan,31740803a,-6.25639,106.83333,,,Kota Adm. Jakarta Selatan,DKI Jakarta,PHOBS
7292,Pos Hujan,31741002a,-6.23991,106.76518,,,Kota Adm. Jakarta Selatan,DKI Jakarta,PHOBS
7293,Pos Hujan,31740603a,-6.27372,106.79296,,,Kota Adm. Jakarta Selatan,DKI Jakarta,PHOBS
7294,Pos Hujan,31720205a,-6.15756,106.86676,,,Kota Adm. Jakarta Utara,DKI Jakarta,PHOBS
7295,Pos Hujan,31720206a,-6.12056,106.86642,,,Kota Adm. Jakarta Utara,DKI Jakarta,PHOBS
7296,Pos Hujan,31720403a,-6.10689,106.94039,,,Kota Adm. Jakarta Utara,DKI Jakarta,PHOBS
7297,Pos Hujan,31730101a,-6.1393,106.75075,,,Kota Adm. Jakarta Barat,DKI Jakarta,PHOBS
7298,Pos Hujan,31730102a,-6.15506,106.76906,,,Kota Adm. Jakarta Barat,DKI Jakarta,PHOBS
7299,Pos Hujan,31730301a,-6.14064,106.81726,,,Kota Adm. Jakarta Barat,DKI Jakarta,PHOBS
7300,Pos Hujan,31730601a,-6.15618,106.71437,,,Kota Adm. Jakarta Barat,DKI Jakarta,PHOBS
7301,Pos Hujan,32070501a,-7.40957,108.4421,,,Kab. Ciamis,Jawa Barat,PHOBS
7302,Pos Hujan,32070401a,-7.28111,108.31508,,,Kab. Ciamis,Jawa Barat,PHOBS
7303,Pos Hujan,32061001a,-7.6113,108.04443,,,Kab. Tasikmalaya,Jawa Barat,PHOBS
7304,Pos Hujan,32063101a,-7.27958,108.14418,,,Kab. Tasikmalaya,Jawa Barat,PHOBS
7305,Pos Hujan,32780302a,-7.34922,108.22238,,,Kota Tasikmalaya,Jawa Barat,PHOBS
7306,Pos Hujan,32180601a,-7.48952,108.69961,,,Kab. Pangandaran,Jawa Barat,PHOBS
7307,Pos Hujan,18090505a,-5.52915,105.24822,,,Kab. Pesawaran,Lampung,PHOBS
7308,Pos Hujan,18032102a,-4.78714,104.68211,,,Kab. Lampung Utara,Lampung,PHOBS
7309,Pos Hujan,91170601a,-6.1253,139.14908,,,Kab. Mappi,Papua,PHOBS
7310,Pos Hujan,91091502a,-4.36289,136.68911,,,Kab. Mimika,Papua,PHOBS
7311,Pos Hujan,72071101a,-1.42536,123.33707,,,Kab. Banggai Kepulauan,Sulawesi Tengah,PHOBS
7312,Pos Hujan,74051202a,-4.3952,122.0592,,,Kab. Konawe Selatan,Sulawesi Tenggara,PHOBS
7313,Pos Hujan,72071801a,-1.45953,122.80127,,,Kab. Banggai Kepulauan,Sulawesi Tengah,PHOBS
7314,Pos Hujan,72070501a,-1.54747,123.23863,,,Kab. Banggai Kepulauan,Sulawesi Tengah,PHOBS
7315,Pos Hujan,72050101a,1.10423,121.414,,,Kab. Buol,Sulawesi Tengah,PHOBS
7316,Pos Hujan,72050102a,1.09375,121.33159,,,Kab. Buol,Sulawesi Tengah,PHOBS
7317,Pos Hujan,72050501a,1.02162,121.99768,,,Kab. Buol,Sulawesi Tengah,PHOBS
7318,Pos Hujan,72040802a,1.12628,120.86923,,,Kab. Toli Toli,Sulawesi Tengah,PHOBS
7319,Pos Hujan,72040803a,1.04704,120.83336,,,Kab. Toli Toli,Sulawesi Tengah,PHOBS
7320,Pos Hujan,72021803a,-1.17098,120.55931,,,Kab. Poso,Sulawesi Tengah,PHOBS
7321,Pos Hujan,72022001a,-1.84741,120.52255,,,Kab. Poso,Sulawesi Tengah,PHOBS
7322,Pos Hujan,72120701a,-1.72745,121.29851,,,Kab. Morowali Utara,Sulawesi Tengah,PHOBS
7323,Pos Hujan,72031807a,-0.94911,119.59773,,,Kab. Donggala,Sulawesi Tengah,PHOBS
7324,Pos Hujan,72031808a,-0.85337,119.65815,,,Kab. Donggala,Sulawesi Tengah,PHOBS
7325,Pos Hujan,72101401a,-0.95242,119.87503,,,Kab. Sigi,Sulawesi Tengah,PHOBS
7326,Pos Hujan,72090402a,0.97193,-0.79801,,,Kab. Tojo Una Una,Sulawesi Tengah,PHOBS
7327,Pos Hujan,72011601a,-0.79801,122.48858,,,Kab. Banggai,Sulawesi Tengah,PHOBS
7328,Pos Hujan,72120801a,-1.76421,121.74196,,,Kab. Morowali Utara,Sulawesi Tengah,PHOBS
7329,Pos Hujan,11060403a,5.49809,95.6159,,,Kab. Aceh Besar,Nanggroe Aceh Darussalam,PHOBS
7330,Pos Hujan,72120901a,-1.65401,121.92376,,,Kab. Morowali Utara,Sulawesi Tengah,PHOBS
7331,Pos Hujan,72090403a,-1.29699,122.01291,,,Kab. Tojo Una Una,Sulawesi Tengah,PHOBS
7332,Pos Hujan,52032004a,-8.7898,116.4625,,,Kab. Lombok Timur,Nusa Tenggara Barat,PHOBS
7333,Pos Hujan,52030702a,-8.65141,116.5197,,,Kab. Lombok Timur,Nusa Tenggara Barat,PHOBS
7334,Pos Hujan,18052301a,-4.31597,105.50496,,,Kab. Tulang Bawang,Lampung,PHOBS
7335,Pos Hujan,74022501a,-3.842,122.2082,,,Kab. Konawe,Sulawesi Tenggara,PHOBS
7336,Pos Hujan,74110901a,-3.96,121.82,,,Kab. Kolaka Timur,Sulawesi Tenggara,PHOBS
7337,Pos Hujan,91011201a,-8.69,140.55,,,Kab. Merauke,Papua,PHOBS
7338,Pos Hujan,91011301a,-7.97,140.45,,,Kab. Merauke,Papua,PHOBS
7339,Pos Hujan,35020502a,-7.9499,111.5503,,,Kab. Ponorogo,Jawa Timur,PHOBS
7340,Pos Hujan,61070901a,0.79,109.5656,,,Kab. Bengkayang,Kalimantan Barat,PHOBS
7341,Pos Hujan,35020801a,-7.93,111.52,,,Kab. Ponorogo,Jawa Timur,PHOBS
7342,Pos Hujan,35070401a,-7.9,112.75,,,Kab. Malang,Jawa Timur,PHOBS
7343,Pos Hujan,35072303a,-7.9116,112.6245,,,Kab. Malang,Jawa Timur,PHOBS
7344,Pos Hujan,35081104a,-8.14,113.09,,,Kab. Lumajang,Jawa Timur,PHOBS
7345,Pos Hujan,35081203a,-8.15,113.13,,,Kab. Lumajang,Jawa Timur,PHOBS
7346,Pos Hujan,35081805a,-8.09444,113.26275,,,Kab. Lumajang,Jawa Timur,PHOBS
7347,Pos Hujan,35090302a,-8.11,113.42,,,Kab. Jember,Jawa Timur,PHOBS
7348,Pos Hujan,35091302a,-8.23,113.58,,,Kab. Jember,Jawa Timur,PHOBS
7349,Pos Hujan,35102301a,-8.439,114.134,,,Kab. Banyuwangi,Jawa Timur,PHOBS
7350,Pos Hujan,35142003a,-7.7963,112.7376,,,Kab. Pasuruan,Jawa Timur,PHOBS
7351,Pos Hujan,35230901a,-7.07,111.84,,,Kab. Tuban,Jawa Timur,PHOBS
7352,Pos Hujan,35231304a,-6.87,111.99,,,Kab. Tuban,Jawa Timur,PHOBS
7353,Pos Hujan,35071801a,-7.94,112.71,,,Kab. Malang,Jawa Timur,PHOBS
7354,Pos Hujan,35750301e,-7.64958,112.90931,,,Kota Pasuruan,Jawa Timur,PHOBS
7355,Pos Hujan,32061101a,-7.48281,107.95351,,,Kab. Tasikmalaya,Jawa Barat,PHOBS
7356,Pos Hujan,35170302a,-7.71,112.28,,,Kab. Jombang,Jawa Timur,PHOBS
7357,Pos Hujan,35060505a,-7.97,112.03,,,Kab. Kediri,Jawa Timur,PHOBS
7358,Pos Hujan,35081704a,-8.2,113.3,,,Kab. Lumajang,Jawa Timur,PHOBS
7359,Pos Hujan,51040201a,-8.58544,115.34964,,,Kab. Gianyar,Bali,PHOBS
7360,Pos Hujan,35210703a,-7.42,111.61,,,Kab. Ngawi,Jawa Timur,PHOBS
7361,Pos Hujan,35121204a,-7.75,114.2,,,Kab. Situbondo,Jawa Timur,PHOBS
7362,Pos Hujan,35231203a,-6.82,111.99,,,Kab. Tuban,Jawa Timur,PHOBS
7363,Pos Hujan,35141004a,-7.70456,112.63533,,,Kab. Pasuruan,Jawa Timur,PHOBS
7364,Pos Hujan,18030402a,-4.99741,104.69833,,,Kab. Lampung Utara,Lampung,PHOBS
7365,Pos Hujan,11031801a,4.84105,97.87882,,,Kab. Aceh Timur,Nanggroe Aceh Darussalam,PHOBS
7366,Pos Hujan,32111703a,-6.86259,107.92027,,,Kab. Sumedang,Jawa Barat,PHOBS
7367,Pos Hujan,32083101a,-6.96255,108.53515,,,Kab. Kuningan,Jawa Barat,PHOBS
7368,Pos Hujan,32083201a,-6.87936,108.52327,,,Kab. Kuningan,Jawa Barat,PHOBS
7369,Pos Hujan,11082501a,4.98967,97.11271,,,Kab. Aceh Utara,Nanggroe Aceh Darussalam,PHOBS
7370,Pos Hujan,91200101a,-2.27854,138.03806,,,Kab. Mamberamo Raya,Papua,PHOBS
7371,Pos Hujan,18061502a,-5.20383,104.46058,,,Kab. Tanggamus,Lampung,PHOBS
7372,Pos Hujan,18062602a,-5.19466,104.65768,,,Kab. Tanggamus,Lampung,PHOBS
7373,Pos Hujan,18031604a,-4.67144,104.93755,,,Kab. Lampung Utara,Lampung,PHOBS
7374,Pos Hujan,18090901a,-5.53921,104.98946,,,Kab. Pesawaran,Lampung,PHOBS
7375,Pos Hujan,18080703a,-4.40903,104.62401,,,Kab. Way Kanan,Lampung,PHOBS
7376,Pos Hujan,21032001a,3.86,108.15,,,Kab. Natuna,Kep. Riau,PHOBS
7377,Pos Hujan,21030802a,4.22,108.21,,,Kab. Natuna,Kep. Riau,PHOBS
7378,Pos Hujan,21031802a,3.67,108.28,,,Kab. Natuna,Kep. Riau,PHOBS
7379,Pos Hujan,21030502a,3.73342,108.14114,,,Kab. Natuna,Kep. Riau,PHOBS
7380,Pos Hujan,31720203a,-6.10781,106.88053,,,Kota Adm. Jakarta Utara,DKI Jakarta,PHOBS
7381,Pos Hujan,31710305a,-6.15559,106.84,,,Kota Adm. Jakarta Pusat,DKI Jakarta,PHOBS
7382,Pos Hujan,32052002a,-7.31425,107.76635,,,Kab. Garut,Jawa Barat,PHOBS
7383,Pos Hujan,32030401a,-6.85645,107.133,,,Kab. Cianjur,Jawa Barat,PHOBS
